County,Date,Deaths_per_100_Infections,Deaths_per_100k,Infection_per_100k,PctDeaths,PctOfInfections,PctPopInfected,Population,TotalCases,TotalDeaths,fips
Montgomery,2020-04-06 18:28:06,0.0,0.0,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,13209.0
Morgan,2020-04-06 18:28:06,0.0,0.0,32.0,0.0,0.0008,0.00032,18853.0,6.0,0.0,13211.0
Murray,2020-04-06 18:28:06,0.0,0.0,25.0,0.0,0.0013,0.00025,39921.0,10.0,0.0,13213.0
Muscogee,2020-04-06 18:28:06,2.0,1.0,24.0,0.0213,0.0062,0.00023999999999999998,194160.0,47.0,1.0,13215.0
Newton,2020-04-06 18:28:06,3.0,2.0,59.0,0.0308,0.0086,0.00059,109541.0,65.0,2.0,13217.0
Oconee,2020-04-06 18:28:06,0.0,0.0,61.0,0.0,0.0032,0.00061,39272.0,24.0,0.0,13219.0
Mitchell,2020-04-06 18:28:06,17.0,45.0,266.0,0.1695,0.0078,0.00266,22192.0,59.0,10.0,13205.0
Oglethorpe,2020-04-06 18:28:06,100.0,7.0,7.0,1.0,0.0001,7e-05,15054.0,1.0,1.0,13221.0
Peach,2020-04-06 18:28:06,12.0,7.0,59.0,0.125,0.0021,0.00059,27297.0,16.0,2.0,13225.0
Pickens,2020-04-06 18:28:06,22.0,6.0,28.0,0.2222,0.0012,0.00028,31980.0,9.0,2.0,13227.0
Pierce,2020-04-06 18:28:06,0.0,0.0,119.0,0.0,0.003,0.00119,19389.0,23.0,0.0,13229.0
Pike,2020-04-06 18:28:06,0.0,0.0,48.0,0.0,0.0012,0.00047999999999999996,18634.0,9.0,0.0,13231.0
Polk,2020-04-06 18:28:06,0.0,0.0,47.0,0.0,0.0026,0.00047000000000000004,42470.0,20.0,0.0,13233.0
Pulaski,2020-04-06 18:28:06,0.0,0.0,72.0,0.0,0.0011,0.00072,11069.0,8.0,0.0,13235.0
Putnam,2020-04-06 18:28:06,0.0,0.0,14.0,0.0,0.0004,0.00014,21809.0,3.0,0.0,13237.0
Paulding,2020-04-06 18:28:06,2.0,1.0,35.0,0.0175,0.0075,0.00035,164044.0,57.0,1.0,13223.0
Quitman,2020-04-06 18:28:06,0.0,0.0,44.0,0.0,0.0001,0.00044,2279.0,1.0,0.0,13239.0
Miller,2020-04-06 18:28:06,0.0,0.0,264.0,0.0,0.002,0.00264,5686.0,15.0,0.0,13201.0
Mcintosh,2020-04-06 18:28:06,0.0,0.0,14.0,0.0,0.0003,0.00014,14340.0,2.0,0.0,13191.0
Jenkins,2020-04-06 18:28:06,0.0,0.0,46.0,0.0,0.0005,0.00045999999999999996,8683.0,4.0,0.0,13165.0
Johnson,2020-04-06 18:28:06,0.0,0.0,52.0,0.0,0.0007,0.0005200000000000001,9708.0,5.0,0.0,13167.0
Jones,2020-04-06 18:28:06,0.0,0.0,21.0,0.0,0.0008,0.00021,28616.0,6.0,0.0,13169.0
Lamar,2020-04-06 18:28:06,0.0,0.0,79.0,0.0,0.002,0.00079,19000.0,15.0,0.0,13171.0
Lanier,2020-04-06 18:28:06,0.0,0.0,48.0,0.0,0.0007,0.00047999999999999996,10340.0,5.0,0.0,13173.0
Laurens,2020-04-06 18:28:06,0.0,0.0,36.0,0.0,0.0022,0.00036,47325.0,17.0,0.0,13175.0
Lee,2020-04-06 18:28:06,9.0,44.0,497.0,0.0878,0.0196,0.0049700000000000005,29764.0,148.0,13.0,13177.0
Meriwether,2020-04-06 18:28:06,0.0,0.0,71.0,0.0,0.002,0.0007099999999999999,21068.0,15.0,0.0,13199.0
Liberty,2020-04-06 18:28:06,0.0,0.0,20.0,0.0,0.0016,0.0002,61497.0,12.0,0.0,13179.0
Long,2020-04-06 18:28:06,0.0,0.0,5.0,0.0,0.0001,5e-05,18998.0,1.0,0.0,13183.0
Lowndes,2020-04-06 18:28:06,5.0,2.0,36.0,0.0476,0.0056,0.00036,116321.0,42.0,2.0,13185.0
Lumpkin,2020-04-06 18:28:06,0.0,0.0,27.0,0.0,0.0012,0.00027,32955.0,9.0,0.0,13187.0
Macon,2020-04-06 18:28:06,0.0,0.0,38.0,0.0,0.0007,0.00037999999999999997,13143.0,5.0,0.0,13193.0
Madison,2020-04-06 18:28:06,11.0,3.0,30.0,0.1111,0.0012,0.0003,29650.0,9.0,1.0,13195.0
Marion,2020-04-06 18:28:06,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,8351.0,2.0,0.0,13197.0
Mcduffie,2020-04-06 18:28:06,12.0,5.0,37.0,0.125,0.0011,0.00037,21531.0,8.0,1.0,13189.0
Lincoln,2020-04-06 18:28:06,0.0,0.0,63.0,0.0,0.0007,0.00063,7915.0,5.0,0.0,13181.0
Jefferson,2020-04-06 18:28:06,0.0,0.0,19.0,0.0,0.0004,0.00018999999999999998,15430.0,3.0,0.0,13163.0
Rabun,2020-04-06 18:28:06,0.0,0.0,18.0,0.0,0.0004,0.00018,16867.0,3.0,0.0,13241.0
Richmond,2020-04-06 18:28:06,2.0,0.0,28.0,0.0179,0.0074,0.00028,201554.0,56.0,1.0,13245.0
Turner,2020-04-06 18:28:06,0.0,0.0,190.0,0.0,0.002,0.0019,7912.0,15.0,0.0,13287.0
Twiggs,2020-04-06 18:28:06,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,8188.0,2.0,0.0,13289.0
Union,2020-04-06 18:28:06,0.0,0.0,4.0,0.0,0.0001,4e-05,24001.0,1.0,0.0,13291.0
Unknown,2020-04-06 18:28:06,2.0,0.0,0.0,0.0162,0.0409,0.0,0.0,309.0,5.0,0.0
Upson,2020-04-06 18:28:06,0.0,0.0,95.0,0.0,0.0033,0.00095,26215.0,25.0,0.0,13293.0
Walker,2020-04-06 18:28:06,0.0,0.0,4.0,0.0,0.0004,4e-05,69410.0,3.0,0.0,13295.0
Walton,2020-04-06 18:28:06,9.0,2.0,25.0,0.087,0.003,0.00025,93503.0,23.0,2.0,13297.0
Troup,2020-04-06 18:28:06,6.0,3.0,51.0,0.0556,0.0048,0.0005099999999999999,70034.0,36.0,2.0,13285.0
Ware,2020-04-06 18:28:06,11.0,8.0,78.0,0.1071,0.0037,0.00078,35680.0,28.0,3.0,13299.0
Washington,2020-04-06 18:28:06,0.0,0.0,29.0,0.0,0.0008,0.00029,20386.0,6.0,0.0,13303.0
Wayne,2020-04-06 18:28:06,0.0,0.0,7.0,0.0,0.0003,7e-05,29808.0,2.0,0.0,13305.0
Webster,2020-04-06 18:28:06,0.0,0.0,153.0,0.0,0.0005,0.0015300000000000001,2611.0,4.0,0.0,13307.0
Wheeler,2020-04-06 18:28:06,0.0,0.0,13.0,0.0,0.0001,0.00013000000000000002,7879.0,1.0,0.0,13309.0
White,2020-04-06 18:28:06,0.0,0.0,13.0,0.0,0.0005,0.00013000000000000002,29970.0,4.0,0.0,13311.0
Whitfield,2020-04-06 18:28:06,6.0,1.0,17.0,0.0556,0.0024,0.00016999999999999999,104062.0,18.0,1.0,13313.0
Wilcox,2020-04-06 18:28:06,0.0,0.0,23.0,0.0,0.0003,0.00022999999999999998,8812.0,2.0,0.0,13315.0
Warren,2020-04-06 18:28:06,0.0,0.0,95.0,0.0,0.0007,0.00095,5251.0,5.0,0.0,13301.0
Randolph,2020-04-06 18:28:06,8.0,29.0,381.0,0.0769,0.0034,0.00381,6833.0,26.0,2.0,13243.0
Treutlen,2020-04-06 18:28:06,0.0,0.0,15.0,0.0,0.0001,0.00015,6809.0,1.0,0.0,13283.0
Toombs,2020-04-06 18:28:06,14.0,4.0,26.0,0.1429,0.0009,0.00026000000000000003,26887.0,7.0,1.0,13279.0
Rockdale,2020-04-06 18:28:06,2.0,2.0,91.0,0.0244,0.0108,0.00091,90594.0,82.0,2.0,13247.0
Schley,2020-04-06 18:28:06,14.0,19.0,134.0,0.1429,0.0009,0.00134,5236.0,7.0,1.0,13249.0
Screven,2020-04-06 18:28:06,0.0,0.0,14.0,0.0,0.0003,0.00014,13938.0,2.0,0.0,13251.0
Seminole,2020-04-06 18:28:06,0.0,0.0,108.0,0.0,0.0012,0.00108,8315.0,9.0,0.0,13253.0
Spalding,2020-04-06 18:28:06,9.0,6.0,67.0,0.0909,0.0058,0.00067,66100.0,44.0,4.0,13255.0
Stephens,2020-04-06 18:28:06,0.0,0.0,31.0,0.0,0.0011,0.00031,26035.0,8.0,0.0,13257.0
Stewart,2020-04-06 18:28:06,0.0,0.0,48.0,0.0,0.0004,0.00047999999999999996,6199.0,3.0,0.0,13259.0
Towns,2020-04-06 18:28:06,0.0,0.0,8.0,0.0,0.0001,8e-05,11852.0,1.0,0.0,13281.0
Sumter,2020-04-06 18:28:06,4.0,13.0,303.0,0.0444,0.0119,0.00303,29733.0,90.0,4.0,13261.0
Taliaferro,2020-04-06 18:28:06,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,13265.0
Tattnall,2020-04-06 18:28:06,0.0,0.0,12.0,0.0,0.0004,0.00011999999999999999,25391.0,3.0,0.0,13267.0
Taylor,2020-04-06 18:28:06,33.0,12.0,37.0,0.3333,0.0004,0.00037,8039.0,3.0,1.0,13269.0
Telfair,2020-04-06 18:28:06,0.0,0.0,25.0,0.0,0.0005,0.00025,15876.0,4.0,0.0,13271.0
Terrell,2020-04-06 18:28:06,12.0,93.0,766.0,0.1212,0.0087,0.007659999999999999,8611.0,66.0,8.0,13273.0
Thomas,2020-04-06 18:28:06,0.0,0.0,63.0,0.0,0.0037,0.00063,44448.0,28.0,0.0,13275.0
Tift,2020-04-06 18:28:06,0.0,0.0,104.0,0.0,0.0056,0.0010400000000000001,40571.0,42.0,0.0,13277.0
Talbot,2020-04-06 18:28:06,0.0,0.0,80.0,0.0,0.0007,0.0008,6272.0,5.0,0.0,13263.0
Wilkes,2020-04-06 18:28:06,0.0,0.0,41.0,0.0,0.0005,0.00041,9876.0,4.0,0.0,13317.0
Jeff Davis,2020-04-06 18:28:06,0.0,0.0,7.0,0.0,0.0001,7e-05,15029.0,1.0,0.0,13161.0
Jackson,2020-04-06 18:28:06,0.0,0.0,26.0,0.0,0.0024,0.00026000000000000003,70422.0,18.0,0.0,13157.0
Carroll,2020-04-06 18:28:06,2.0,3.0,138.0,0.0245,0.0216,0.0013800000000000002,118121.0,163.0,4.0,13045.0
Catoosa,2020-04-06 18:28:06,0.0,0.0,9.0,0.0,0.0008,9e-05,67420.0,6.0,0.0,13047.0
Charlton,2020-04-06 18:28:06,0.0,0.0,23.0,0.0,0.0004,0.00022999999999999998,12968.0,3.0,0.0,13049.0
Chatham,2020-04-06 18:28:06,4.0,1.0,38.0,0.0364,0.0146,0.00037999999999999997,289195.0,110.0,4.0,13051.0
Chattahoochee,2020-04-06 18:28:06,0.0,0.0,19.0,0.0,0.0003,0.00018999999999999998,10684.0,2.0,0.0,13053.0
Chattooga,2020-04-06 18:28:06,25.0,4.0,16.0,0.25,0.0005,0.00016,24790.0,4.0,1.0,13055.0
Cherokee,2020-04-06 18:28:06,4.0,2.0,55.0,0.0355,0.0187,0.00055,254149.0,141.0,5.0,13057.0
Candler,2020-04-06 18:28:06,0.0,0.0,18.0,0.0,0.0003,0.00018,10836.0,2.0,0.0,13043.0
Clarke,2020-04-06 18:28:06,11.0,6.0,57.0,0.1111,0.0095,0.00057,127330.0,72.0,8.0,13059.0
Clayton,2020-04-06 18:28:06,4.0,3.0,88.0,0.0354,0.0336,0.00088,289615.0,254.0,9.0,13063.0
Clinch,2020-04-06 18:28:06,0.0,0.0,45.0,0.0,0.0004,0.00045,6648.0,3.0,0.0,13065.0
Cobb,2020-04-06 18:28:06,5.0,3.0,68.0,0.0503,0.0684,0.0006799999999999999,756865.0,517.0,26.0,13067.0
Coffee,2020-04-06 18:28:06,0.0,0.0,70.0,0.0,0.004,0.0007,43093.0,30.0,0.0,13069.0
Colquitt,2020-04-06 18:28:06,8.0,11.0,134.0,0.08199999999999999,0.0081,0.00134,45592.0,61.0,5.0,13071.0
Columbia,2020-04-06 18:28:06,0.0,0.0,26.0,0.0,0.0053,0.00026000000000000003,154291.0,40.0,0.0,13073.0
Cook,2020-04-06 18:28:06,0.0,0.0,12.0,0.0,0.0003,0.00011999999999999999,17162.0,2.0,0.0,13075.0
Clay,2020-04-06 18:28:06,14.0,35.0,242.0,0.1429,0.0009,0.00242,2887.0,7.0,1.0,13061.0
Coweta,2020-04-06 18:28:06,3.0,1.0,52.0,0.0263,0.0101,0.0005200000000000001,145864.0,76.0,2.0,13077.0
Camden,2020-04-06 18:28:06,0.0,0.0,28.0,0.0,0.002,0.00028,53677.0,15.0,0.0,13039.0
Butts,2020-04-06 18:28:06,0.0,0.0,70.0,0.0,0.0022,0.0007,24193.0,17.0,0.0,13035.0
Atkinson,2020-04-06 18:28:06,0.0,0.0,36.0,0.0,0.0004,0.00036,8297.0,3.0,0.0,13003.0
Bacon,2020-04-06 18:28:06,0.0,0.0,89.0,0.0,0.0013,0.0008900000000000001,11185.0,10.0,0.0,13005.0
Baker,2020-04-06 18:28:06,20.0,32.0,162.0,0.2,0.0007,0.00162,3092.0,5.0,1.0,13007.0
Baldwin,2020-04-06 18:28:06,5.0,2.0,45.0,0.05,0.0026,0.00045,44823.0,20.0,1.0,13009.0
Banks,2020-04-06 18:28:06,0.0,0.0,11.0,0.0,0.0003,0.00011,18988.0,2.0,0.0,13011.0
Barrow,2020-04-06 18:28:06,10.0,4.0,36.0,0.1034,0.0038,0.00036,80809.0,29.0,3.0,13013.0
Bartow,2020-04-06 18:28:06,6.0,10.0,171.0,0.0604,0.0241,0.0017100000000000001,106408.0,182.0,11.0,13015.0
Calhoun,2020-04-06 18:28:06,5.0,16.0,315.0,0.05,0.0026,0.00315,6352.0,20.0,1.0,13037.0
Ben Hill,2020-04-06 18:28:06,0.0,0.0,36.0,0.0,0.0008,0.00036,16787.0,6.0,0.0,13017.0
Bibb,2020-04-06 18:28:06,2.0,1.0,27.0,0.0238,0.0056,0.00027,153095.0,42.0,1.0,13021.0
Bleckley,2020-04-06 18:28:06,0.0,0.0,8.0,0.0,0.0001,8e-05,12838.0,1.0,0.0,13023.0
Brantley,2020-04-06 18:28:06,0.0,0.0,16.0,0.0,0.0004,0.00016,18897.0,3.0,0.0,13025.0
Brooks,2020-04-06 18:28:06,0.0,0.0,39.0,0.0,0.0008,0.00039,15513.0,6.0,0.0,13027.0
Bryan,2020-04-06 18:28:06,8.0,5.0,63.0,0.0833,0.0032,0.00063,38109.0,24.0,2.0,13029.0
Bulloch,2020-04-06 18:28:06,0.0,0.0,12.0,0.0,0.0012,0.00011999999999999999,77296.0,9.0,0.0,13031.0
Burke,2020-04-06 18:28:06,0.0,0.0,45.0,0.0,0.0013,0.00045,22423.0,10.0,0.0,13033.0
Berrien,2020-04-06 18:28:06,0.0,0.0,21.0,0.0,0.0005,0.00021,19252.0,4.0,0.0,13019.0
Jasper,2020-04-06 18:28:06,0.0,0.0,28.0,0.0,0.0005,0.00028,14040.0,4.0,0.0,13159.0
Crawford,2020-04-06 18:28:06,0.0,0.0,8.0,0.0,0.0001,8e-05,12318.0,1.0,0.0,13079.0
Dade,2020-04-06 18:28:06,100.0,6.0,6.0,1.0,0.0001,5.9999999999999995e-05,16226.0,1.0,1.0,13083.0
Glascock,2020-04-06 18:28:06,0.0,0.0,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,13125.0
Glynn,2020-04-06 18:28:06,0.0,0.0,34.0,0.0,0.0038,0.00033999999999999997,85219.0,29.0,0.0,13127.0
Gordon,2020-04-06 18:28:06,12.0,5.0,43.0,0.12,0.0033,0.00043,57685.0,25.0,3.0,13129.0
Grady,2020-04-06 18:28:06,0.0,0.0,16.0,0.0,0.0005,0.00016,24748.0,4.0,0.0,13131.0
Greene,2020-04-06 18:28:06,0.0,0.0,85.0,0.0,0.002,0.00085,17698.0,15.0,0.0,13133.0
Gwinnett,2020-04-06 18:28:06,2.0,1.0,49.0,0.022000000000000002,0.0602,0.00049,927781.0,455.0,10.0,13135.0
Habersham,2020-04-06 18:28:06,0.0,0.0,4.0,0.0,0.0003,4e-05,45388.0,2.0,0.0,13137.0
Gilmer,2020-04-06 18:28:06,0.0,0.0,6.0,0.0,0.0003,5.9999999999999995e-05,30816.0,2.0,0.0,13123.0
Hall,2020-04-06 18:28:06,0.0,0.0,68.0,0.0,0.0183,0.0006799999999999999,202148.0,138.0,0.0,13139.0
Haralson,2020-04-06 18:28:06,0.0,0.0,47.0,0.0,0.0019,0.00047000000000000004,29533.0,14.0,0.0,13143.0
Harris,2020-04-06 18:28:06,0.0,0.0,29.0,0.0,0.0013,0.00029,34475.0,10.0,0.0,13145.0
Hart,2020-04-06 18:28:06,0.0,0.0,11.0,0.0,0.0004,0.00011,26099.0,3.0,0.0,13147.0
Heard,2020-04-06 18:28:06,50.0,8.0,17.0,0.5,0.0003,0.00016999999999999999,11879.0,2.0,1.0,13149.0
Henry,2020-04-06 18:28:06,2.0,1.0,79.0,0.0166,0.0239,0.00079,230220.0,181.0,3.0,13151.0
Houston,2020-04-06 18:28:06,9.0,4.0,45.0,0.0857,0.0093,0.00045,155469.0,70.0,6.0,13153.0
Irwin,2020-04-06 18:28:06,0.0,0.0,74.0,0.0,0.0009,0.00074,9398.0,7.0,0.0,13155.0
Hancock,2020-04-06 18:28:06,0.0,0.0,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,13141.0
Crisp,2020-04-06 18:28:06,0.0,0.0,204.0,0.0,0.0061,0.0020399999999999997,22601.0,46.0,0.0,13081.0
Fulton,2020-04-06 18:28:06,3.0,3.0,100.0,0.0304,0.1393,0.001,1050114.0,1053.0,32.0,13121.0
Forsyth,2020-04-06 18:28:06,1.0,0.0,36.0,0.0118,0.0112,0.00036,236612.0,85.0,1.0,13117.0
Dawson,2020-04-06 18:28:06,6.0,4.0,72.0,0.0556,0.0024,0.00072,25083.0,18.0,1.0,13085.0
Decatur,2020-04-06 18:28:06,0.0,0.0,49.0,0.0,0.0017,0.00049,26575.0,13.0,0.0,13087.0
Dekalb,2020-04-06 18:28:06,2.0,1.0,79.0,0.0183,0.0794,0.00079,756558.0,600.0,11.0,13089.0
Dodge,2020-04-06 18:28:06,0.0,0.0,39.0,0.0,0.0011,0.00039,20705.0,8.0,0.0,13091.0
Dooly,2020-04-06 18:28:06,4.0,7.0,197.0,0.037000000000000005,0.0036,0.00197,13706.0,27.0,1.0,13093.0
Dougherty,2020-04-06 18:28:06,6.0,48.0,791.0,0.0609,0.0955,0.007909999999999999,91243.0,722.0,44.0,13095.0
Douglas,2020-04-06 18:28:06,5.0,3.0,72.0,0.0476,0.0139,0.00072,145331.0,105.0,5.0,13097.0
Franklin,2020-04-06 18:28:06,0.0,0.0,13.0,0.0,0.0004,0.00013000000000000002,23023.0,3.0,0.0,13119.0
Early,2020-04-06 18:28:06,6.0,49.0,790.0,0.0617,0.0107,0.0079,10247.0,81.0,5.0,13099.0
Effingham,2020-04-06 18:28:06,7.0,2.0,23.0,0.0714,0.0019,0.00022999999999999998,62190.0,14.0,1.0,13103.0
Elbert,2020-04-06 18:28:06,0.0,0.0,10.0,0.0,0.0003,0.0001,19120.0,2.0,0.0,13105.0
Emanuel,2020-04-06 18:28:06,0.0,0.0,9.0,0.0,0.0003,9e-05,22612.0,2.0,0.0,13107.0
Evans,2020-04-06 18:28:06,0.0,0.0,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,13109.0
Fannin,2020-04-06 18:28:06,0.0,0.0,39.0,0.0,0.0013,0.00039,25964.0,10.0,0.0,13111.0
Fayette,2020-04-06 18:28:06,5.0,4.0,65.0,0.0541,0.0098,0.00065,113459.0,74.0,4.0,13113.0
Floyd,2020-04-06 18:28:06,3.0,3.0,91.0,0.0337,0.0118,0.00091,97927.0,89.0,3.0,13115.0
Echols,2020-04-06 18:28:06,0.0,0.0,25.0,0.0,0.0001,0.00025,4000.0,1.0,0.0,13101.0
Appling,2020-04-06 18:28:06,0.0,0.0,32.0,0.0,0.0008,0.00032,18507.0,6.0,0.0,13001.0
Wilkinson,2020-04-07 18:28:13,0.0,0.0,33.0,0.0,0.0003,0.00033,9036.0,3.0,0.0,13319.0
Atkinson,2020-04-07 18:28:13,0.0,0.0,48.0,0.0,0.0004,0.00047999999999999996,8297.0,4.0,0.0,13003.0
Montgomery,2020-04-07 18:28:13,0.0,0.0,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,13209.0
Morgan,2020-04-07 18:28:13,0.0,0.0,53.0,0.0,0.0011,0.00053,18853.0,10.0,0.0,13211.0
Murray,2020-04-07 18:28:13,0.0,0.0,28.0,0.0,0.0012,0.00028,39921.0,11.0,0.0,13213.0
Muscogee,2020-04-07 18:28:13,2.0,1.0,28.0,0.0185,0.0059,0.00028,194160.0,54.0,1.0,13215.0
Newton,2020-04-07 18:28:13,4.0,3.0,61.0,0.0448,0.0073,0.00061,109541.0,67.0,3.0,13217.0
Oconee,2020-04-07 18:28:13,3.0,3.0,84.0,0.0303,0.0036,0.00084,39272.0,33.0,1.0,13219.0
Oglethorpe,2020-04-07 18:28:13,50.0,7.0,13.0,0.5,0.0002,0.00013000000000000002,15054.0,2.0,1.0,13221.0
Monroe,2020-04-07 18:28:13,8.0,4.0,47.0,0.0769,0.0014,0.00047000000000000004,27520.0,13.0,1.0,13207.0
Paulding,2020-04-07 18:28:13,2.0,1.0,38.0,0.0161,0.0068,0.00037999999999999997,164044.0,62.0,1.0,13223.0
Pickens,2020-04-07 18:28:13,20.0,6.0,31.0,0.2,0.0011,0.00031,31980.0,10.0,2.0,13227.0
Pierce,2020-04-07 18:28:13,3.0,5.0,165.0,0.0312,0.0035,0.00165,19389.0,32.0,1.0,13229.0
Pike,2020-04-07 18:28:13,0.0,0.0,54.0,0.0,0.0011,0.00054,18634.0,10.0,0.0,13231.0
Polk,2020-04-07 18:28:13,0.0,0.0,47.0,0.0,0.0022,0.00047000000000000004,42470.0,20.0,0.0,13233.0
Pulaski,2020-04-07 18:28:13,0.0,0.0,72.0,0.0,0.0009,0.00072,11069.0,8.0,0.0,13235.0
Putnam,2020-04-07 18:28:13,0.0,0.0,23.0,0.0,0.0005,0.00022999999999999998,21809.0,5.0,0.0,13237.0
Quitman,2020-04-07 18:28:13,0.0,0.0,176.0,0.0,0.0004,0.00176,2279.0,4.0,0.0,13239.0
Peach,2020-04-07 18:28:13,10.0,7.0,73.0,0.1,0.0022,0.00073,27297.0,20.0,2.0,13225.0
Rabun,2020-04-07 18:28:13,0.0,0.0,30.0,0.0,0.0005,0.0003,16867.0,5.0,0.0,13241.0
Mitchell,2020-04-07 18:28:13,11.0,50.0,451.0,0.11,0.0109,0.00451,22192.0,100.0,11.0,13205.0
Meriwether,2020-04-07 18:28:13,0.0,0.0,95.0,0.0,0.0022,0.00095,21068.0,20.0,0.0,13199.0
Johnson,2020-04-07 18:28:13,0.0,0.0,62.0,0.0,0.0007,0.00062,9708.0,6.0,0.0,13167.0
Jones,2020-04-07 18:28:13,0.0,0.0,24.0,0.0,0.0008,0.00023999999999999998,28616.0,7.0,0.0,13169.0
Lamar,2020-04-07 18:28:13,0.0,0.0,79.0,0.0,0.0016,0.00079,19000.0,15.0,0.0,13171.0
Lanier,2020-04-07 18:28:13,0.0,0.0,48.0,0.0,0.0005,0.00047999999999999996,10340.0,5.0,0.0,13173.0
Laurens,2020-04-07 18:28:13,0.0,0.0,51.0,0.0,0.0026,0.0005099999999999999,47325.0,24.0,0.0,13175.0
Lee,2020-04-07 18:28:13,7.0,50.0,685.0,0.0735,0.0223,0.00685,29764.0,204.0,15.0,13177.0
Liberty,2020-04-07 18:28:13,0.0,0.0,21.0,0.0,0.0014,0.00021,61497.0,13.0,0.0,13179.0
Miller,2020-04-07 18:28:13,0.0,0.0,193.0,0.0,0.0012,0.00193,5686.0,11.0,0.0,13201.0
Lincoln,2020-04-07 18:28:13,0.0,0.0,76.0,0.0,0.0007,0.0007599999999999999,7915.0,6.0,0.0,13181.0
Lowndes,2020-04-07 18:28:13,2.0,1.0,39.0,0.0222,0.0049,0.00039,116321.0,45.0,1.0,13185.0
Lumpkin,2020-04-07 18:28:13,0.0,0.0,27.0,0.0,0.001,0.00027,32955.0,9.0,0.0,13187.0
Macon,2020-04-07 18:28:13,0.0,0.0,76.0,0.0,0.0011,0.0007599999999999999,13143.0,10.0,0.0,13193.0
Madison,2020-04-07 18:28:13,11.0,3.0,30.0,0.1111,0.001,0.0003,29650.0,9.0,1.0,13195.0
Marion,2020-04-07 18:28:13,0.0,0.0,48.0,0.0,0.0004,0.00047999999999999996,8351.0,4.0,0.0,13197.0
Mcduffie,2020-04-07 18:28:13,12.0,9.0,74.0,0.125,0.0017,0.00074,21531.0,16.0,2.0,13189.0
Mcintosh,2020-04-07 18:28:13,0.0,0.0,21.0,0.0,0.0003,0.00021,14340.0,3.0,0.0,13191.0
Long,2020-04-07 18:28:13,0.0,0.0,5.0,0.0,0.0001,5e-05,18998.0,1.0,0.0,13183.0
Jenkins,2020-04-07 18:28:13,0.0,0.0,81.0,0.0,0.0008,0.00081,8683.0,7.0,0.0,13165.0
Randolph,2020-04-07 18:28:13,5.0,59.0,1215.0,0.0482,0.0091,0.01215,6833.0,83.0,4.0,13243.0
Rockdale,2020-04-07 18:28:13,2.0,2.0,95.0,0.0233,0.0094,0.00095,90594.0,86.0,2.0,13247.0
Twiggs,2020-04-07 18:28:13,0.0,0.0,24.0,0.0,0.0002,0.00023999999999999998,8188.0,2.0,0.0,13289.0
Union,2020-04-07 18:28:13,0.0,0.0,17.0,0.0,0.0004,0.00016999999999999999,24001.0,4.0,0.0,13291.0
Unknown,2020-04-07 18:28:13,1.0,0.0,0.0,0.0136,0.0482,0.0,0.0,441.0,6.0,0.0
Upson,2020-04-07 18:28:13,0.0,0.0,111.0,0.0,0.0032,0.0011099999999999999,26215.0,29.0,0.0,13293.0
Walker,2020-04-07 18:28:13,0.0,0.0,6.0,0.0,0.0004,5.9999999999999995e-05,69410.0,4.0,0.0,13295.0
Wilkes,2020-04-07 18:28:13,0.0,0.0,51.0,0.0,0.0005,0.0005099999999999999,9876.0,5.0,0.0,13317.0
Walton,2020-04-07 18:28:13,8.0,2.0,27.0,0.08,0.0027,0.00027,93503.0,25.0,2.0,13297.0
Turner,2020-04-07 18:28:13,0.0,0.0,240.0,0.0,0.0021,0.0024,7912.0,19.0,0.0,13287.0
Ware,2020-04-07 18:28:13,8.0,8.0,104.0,0.0811,0.004,0.0010400000000000001,35680.0,37.0,3.0,13299.0
Washington,2020-04-07 18:28:13,0.0,0.0,64.0,0.0,0.0014,0.00064,20386.0,13.0,0.0,13303.0
Wayne,2020-04-07 18:28:13,0.0,0.0,10.0,0.0,0.0003,0.0001,29808.0,3.0,0.0,13305.0
Webster,2020-04-07 18:28:13,0.0,0.0,153.0,0.0,0.0004,0.0015300000000000001,2611.0,4.0,0.0,13307.0
Wheeler,2020-04-07 18:28:13,0.0,0.0,13.0,0.0,0.0001,0.00013000000000000002,7879.0,1.0,0.0,13309.0
White,2020-04-07 18:28:13,0.0,0.0,33.0,0.0,0.0011,0.00033,29970.0,10.0,0.0,13311.0
Whitfield,2020-04-07 18:28:13,10.0,2.0,20.0,0.0952,0.0023,0.0002,104062.0,21.0,2.0,13313.0
Wilcox,2020-04-07 18:28:13,0.0,0.0,23.0,0.0,0.0002,0.00022999999999999998,8812.0,2.0,0.0,13315.0
Warren,2020-04-07 18:28:13,0.0,0.0,114.0,0.0,0.0007,0.00114,5251.0,6.0,0.0,13301.0
Richmond,2020-04-07 18:28:13,4.0,1.0,37.0,0.04,0.0082,0.00037,201554.0,75.0,3.0,13245.0
Troup,2020-04-07 18:28:13,6.0,4.0,67.0,0.0638,0.0051,0.00067,70034.0,47.0,3.0,13285.0
